Sentence #	Word	Tag
Sentence: 1103	denver	B-fromloc.city_name
Sentence: 1103	colorado'dan	B-fromloc.state_name
Sentence: 1103	atlanta	B-toloc.city_name
Sentence: 1103	georgia'ya	B-toloc.state_name
Sentence: 1103	pittsburgh	B-stoploc.city_name
Sentence: 1103	durağında	O
Sentence: 1103	bir	O
Sentence: 1103	bilet	O
Sentence: 1103	bırakmak	O
Sentence: 1103	istiyorum	O
Sentence: 1104	oakland	B-fromloc.city_name
Sentence: 1104	diyarından	O
Sentence: 1104	öğlen	O
Sentence: 1104	yemeği	B-meal
Sentence: 1104	sunan	O
Sentence: 1104	tuz	B-toloc.city_name
Sentence: 1104	gölü	I-toloc.city_name
Sentence: 1104	şehrine	O
Sentence: 1104	bıraktığınız	O
Sentence: 1104	çarşamba	B-depart_date.day_name
Sentence: 1104	günleri	O
Sentence: 1104	yapılan	O
Sentence: 1104	en	B-flight_mod
Sentence: 1104	son	I-flight_mod
Sentence: 1104	uçuşu	O
Sentence: 1104	bilmek	O
Sentence: 1104	istiyorum	O
Sentence: 1105	Bana	O
Sentence: 1105	pittsburgh	B-fromloc.city_name
Sentence: 1105	-	O
Sentence: 1105	philadelphia	B-toloc.city_name
Sentence: 1105	arası	O
Sentence: 1105	uçuşları	O
Sentence: 1105	göster	O
Sentence: 1106	aralıksız	O
Sentence: 1106	perşembe	B-depart_date.day_name
Sentence: 1106	sabahı	B-depart_time.period_of_day
Sentence: 1106	pittsburgh	B-fromloc.city_name
Sentence: 1106	şehrinden	O
Sentence: 1106	baltimore	B-toloc.city_name
Sentence: 1106	uçuşlarını	O
Sentence: 1106	listele	O
Sentence: 1107	Boston'dan	B-fromloc.city_name
Sentence: 1107	San	B-toloc.city_name
Sentence: 1107	Francisco'ya	O
Sentence: 1107	denver'de	B-stoploc.city_name
Sentence: 1107	durdurulan	O
Sentence: 1107	uçuşlar	O
Sentence: 1107	var	O
Sentence: 1107	mı	O
Sentence: 1108	Washington	B-city_name
Sentence: 1108	DC'deki	B-state_code
Sentence: 1108	şehir	O
Sentence: 1108	merkezine	O
Sentence: 1108	kara	O
Sentence: 1108	taşımacılığı	O
Sentence: 1108	hakkında	O
Sentence: 1108	bilgi	O
Sentence: 1108	verebilir	O
Sentence: 1108	misiniz?	O
Sentence: 1109	united	B-airline_name
Sentence: 1109	birinci	B-class_type
Sentence: 1109	sınıf	I-class_type
Sentence: 1109	uçuşların	O
Sentence: 1109	sayısı	O
Sentence: 1109	bugün	B-depart_date.today_relative
Sentence: 1109	tüm	O
Sentence: 1109	şehirlerden	O
Sentence: 1109	kaçıyor	O
Sentence: 1110	tüm	O
Sentence: 1110	indianapolis	B-fromloc.city_name
Sentence: 1110	uçuşlarını	O
Sentence: 1110	göster	O
Sentence: 1111	atlanta'dan	B-fromloc.city_name
Sentence: 1111	san	B-toloc.city_name
Sentence: 1111	francisco'ya	O
Sentence: 1111	birinci	B-class_type
Sentence: 1111	sınıf	I-class_type
Sentence: 1111	bir	I-class_type
Sentence: 1111	gidiş	B-round_trip
Sentence: 1111	dönüş	I-round_trip
Sentence: 1111	ne	O
Sentence: 1111	kadar?	O
Sentence: 1112	dallas'tan	B-fromloc.city_name
Sentence: 1112	yirmi	B-depart_date.day_number
Sentence: 1112	yedinci	I-depart_date.day_number
Sentence: 1112	ağustosta	B-depart_date.month_name
Sentence: 1112	denver'a	B-toloc.city_name
Sentence: 1112	kadar	O
Sentence: 1112	hangi	O
Sentence: 1112	uçuşunuz	O
Sentence: 1112	var?	O
Sentence: 1113	san	B-fromloc.city_name
Sentence: 1113	francisco	I-fromloc.city_name
Sentence: 1113	ile	O
Sentence: 1113	boston	B-toloc.city_name
Sentence: 1113	arasındaki	O
Sentence: 1113	uçuşların	O
Sentence: 1113	bir	O
Sentence: 1113	listesini	O
Sentence: 1113	göster	O
Sentence: 1114	boston	B-fromloc.city_name
Sentence: 1114	ve	O
Sentence: 1114	san	B-toloc.city_name
Sentence: 1114	francisco	I-toloc.city_name
Sentence: 1114	arasında	O
Sentence: 1114	hangi	O
Sentence: 1114	havayollarının	O
Sentence: 1114	business	B-class_type
Sentence: 1114	class	I-class_type
Sentence: 1114	hizmetine	O
Sentence: 1114	sahip	O
Sentence: 1114	olduğu	O
Sentence: 1115	General	B-airport_name
Sentence: 1115	Mitchell	I-airport_name
Sentence: 1115	uluslararası’ndaki	O
Sentence: 1115	tüm	O
Sentence: 1115	kalkış	O
Sentence: 1115	ve	O
Sentence: 1115	inişleri	O
Sentence: 1115	listele	O
Sentence: 1116	mco	B-fromloc.airport_code
Sentence: 1116	hangi	O
Sentence: 1116	şehirde	O
Sentence: 1117	çarşamba	B-depart_date.day_name
Sentence: 1117	günleri	I-depart_date.day_name
Sentence: 1117	pittsburgh	B-fromloc.city_name
Sentence: 1117	şehrinden	O
Sentence: 1117	boston	B-toloc.city_name
Sentence: 1117	şehrine	O
Sentence: 1117	tüm	O
Sentence: 1117	uçuşlar	O
Sentence: 1117	nedir	O
Sentence: 1118	Delta	B-airline_name
Sentence: 1118	havayolu	I-airline_name
Sentence: 1118	denver	B-fromloc.city_name
Sentence: 1118	den	I-fromloc.city_name
Sentence: 1118	pittsburgh	B-toloc.city_name
Sentence: 1118	uçar	O
Sentence: 1119	ile	O
Sentence: 1119	Baltimore	B-fromloc.city_name
Sentence: 1119	-	O
Sentence: 1119	Dallas	B-toloc.city_name
Sentence: 1119	arasındaki	O
Sentence: 1119	tüm	O
Sentence: 1119	uçuşları	O
Sentence: 1119	göster	O
Sentence: 1120	varış	O
Sentence: 1120	yerim	O
Sentence: 1120	san	B-toloc.city_name
Sentence: 1120	francisco	I-toloc.city_name
Sentence: 1120	denver'da	B-fromloc.city_name
Sentence: 1120	yaşıyorum	O
Sentence: 1120	ben	O
Sentence: 1120	otuzda	O
Sentence: 1120	ağustosta	B-depart_date.month_name
Sentence: 1120	uçuş	O
Sentence: 1120	yapacak	O
Sentence: 1120	beni	O
Sentence: 1120	oraya	O
Sentence: 1120	götürecek	O
Sentence: 1120	herhangi	O
Sentence: 1120	bir	O
Sentence: 1120	havayolu	O
Sentence: 1120	şirketi	O
Sentence: 1121	Boston’dan	B-fromloc.city_name
Sentence: 1121	sabah	B-depart_time.period_of_day
Sentence: 1121	erkenden	B-depart_time.period_mod
Sentence: 1121	denver’e	B-toloc.city_name
Sentence: 1121	seyahat	O
Sentence: 1121	etmek	O
Sentence: 1121	istiyorum.	O
Sentence: 1122	denver'den	B-fromloc.city_name
Sentence: 1122	oakland	B-toloc.city_name
Sentence: 1122	ülkesine	O
Sentence: 1122	en	B-cost_relative
Sentence: 1122	ucuz	I-cost_relative
Sentence: 1122	uçuş	O
Sentence: 1122	nedir	O
Sentence: 1123	denver'den	B-fromloc.city_name
Sentence: 1123	oakland	B-toloc.city_name
Sentence: 1123	diyarına	O
Sentence: 1123	gitmek	O
Sentence: 1123	ne	O
Sentence: 1123	kadar	O
Sentence: 1123	sürer?	O
Sentence: 1124	Boston	B-fromloc.city_name
Sentence: 1124	ile	O
Sentence: 1124	Oakland	B-toloc.city_name
Sentence: 1124	arasındaki	O
Sentence: 1124	en	B-cost_relative
Sentence: 1124	ucuz	I-cost_relative
Sentence: 1124	uçak	O
Sentence: 1124	bileti	O
Sentence: 1124	tarifesi	O
Sentence: 1125	mco	B-airport_code
Sentence: 1125	ne	O
Sentence: 1125	anlama	O
Sentence: 1125	geliyor	O
Sentence: 1126	Lütfen	O
Sentence: 1126	Boston	B-fromloc.city_name
Sentence: 1126	-	O
Sentence: 1126	denver	B-toloc.city_name
Sentence: 1126	uçuşları	O
Sentence: 1127	san	B-fromloc.city_name
Sentence: 1127	francisco	I-fromloc.city_name
Sentence: 1127	-	O
Sentence: 1127	los	B-toloc.city_name
Sentence: 1127	angeles	I-toloc.city_name
Sentence: 1127	arasındaki	O
Sentence: 1127	tüm	O
Sentence: 1127	uçuşlar	O
Sentence: 1128	Boston'a	B-toloc.city_name
Sentence: 1128	gidiş	O
Sentence: 1128	denver	B-fromloc.city_name
Sentence: 1128	bırakan	O
Sentence: 1128	ilk	B-flight_mod
Sentence: 1128	uçuş	O
Sentence: 1128	nedir?	O
Sentence: 1129	philadelphia'den	B-fromloc.city_name
Sentence: 1129	ayrılan	O
Sentence: 1129	ve	O
Sentence: 1129	öğlen	B-arrive_time.time
Sentence: 1129	saatlerinde	O
Sentence: 1129	dallas'a	B-toloc.city_name
Sentence: 1129	ulaşan	O
Sentence: 1129	uçuşları	O
Sentence: 1129	bulun	O
Sentence: 1130	san	B-fromloc.city_name
Sentence: 1130	francisco'dan	O
Sentence: 1130	pittsburgh'a	B-toloc.city_name
Sentence: 1130	pittsburgh'dan	I-toloc.city_name
Sentence: 1130	new	I-toloc.city_name
Sentence: 1130	york'a	O
Sentence: 1130	ve	O
Sentence: 1130	ardından	O
Sentence: 1130	new	B-toloc.city_name
Sentence: 1130	york'tan	O
Sentence: 1130	san	B-fromloc.city_name
Sentence: 1130	francisco'ya	O
Sentence: 1130	bir	O
Sentence: 1130	uçuşa	O
Sentence: 1130	ihtiyacım	O
Sentence: 1130	var	O
Sentence: 1131	philadelphia'den	B-fromloc.city_name
Sentence: 1131	san	B-toloc.city_name
Sentence: 1131	francisco	I-toloc.city_name
Sentence: 1131	noktasına	O
Sentence: 1131	dallas	B-stoploc.city_name
Sentence: 1131	durağı	O
Sentence: 1131	olan	O
Sentence: 1131	havayolları	O
Sentence: 1131	var	O
Sentence: 1131	mı?	O
Sentence: 1132	san	B-fromloc.city_name
Sentence: 1132	francisco	I-fromloc.city_name
Sentence: 1132	-	O
Sentence: 1132	boston	B-toloc.city_name
Sentence: 1132	arasındaki	O
Sentence: 1132	bütün	O
Sentence: 1132	uçuşları	O
Sentence: 1132	listele	O
Sentence: 1133	Oakland'den	B-fromloc.city_name
Sentence: 1133	Boston'a	B-toloc.city_name
Sentence: 1133	en	B-cost_relative
Sentence: 1133	ucuz	I-cost_relative
Sentence: 1133	uçak	O
Sentence: 1133	bileti	O
Sentence: 1133	hangisi	O
Sentence: 1134	Lütfen	O
Sentence: 1134	pittsburgh	B-city_name
Sentence: 1134	içindeki	O
Sentence: 1134	araç	B-transport_type
Sentence: 1134	kiralama	I-transport_type
Sentence: 1134	bilgilerini	O
Sentence: 1134	listeleyiniz	O
Sentence: 1135	mümkün	O
Sentence: 1135	olan	O
Sentence: 1135	en	B-fromloc.city_name
Sentence: 1135	ucuz	B-cost_relative
Sentence: 1135	uçakta	O
Sentence: 1135	denver'den	B-fromloc.city_name
Sentence: 1135	pittsburgh'a	B-toloc.city_name
Sentence: 1135	uçmak	O
Sentence: 1135	istiyorum	O
Sentence: 1136	on	O
Sentence: 1136	iki	O
Sentence: 1136	Mayıs	B-arrive_date.month_name
Sentence: 1136	Çarşamba	B-arrive_date.day_name
Sentence: 1136	günü	O
Sentence: 1136	Indianapolis	B-fromloc.city_name
Sentence: 1136	şehrinden	O
Sentence: 1136	San	B-toloc.city_name
Sentence: 1136	Diego	I-toloc.city_name
Sentence: 1136	şehrine	O
Sentence: 1136	aktarmasız	B-flight_stop
Sentence: 1136	uçuş	O
Sentence: 1136	var	O
Sentence: 1136	mı?	O
Sentence: 1137	Boston	B-fromloc.city_name
Sentence: 1137	ve	B-toloc.city_name
Sentence: 1137	denver	I-toloc.city_name
Sentence: 1137	arasındaki	O
Sentence: 1137	havayollarını	O
Sentence: 1137	göster	O
Sentence: 1138	atlanta'dan	B-fromloc.city_name
Sentence: 1138	san	B-toloc.city_name
Sentence: 1138	francisco'ya	O
Sentence: 1138	dena'da	O
Sentence: 1138	mola	O
Sentence: 1138	veren	O
Sentence: 1138	bir	O
Sentence: 1138	twa	B-airline_code
Sentence: 1138	uçuşu	O
Sentence: 1138	istiyorum	O
Sentence: 1139	atlanta	B-fromloc.city_name
Sentence: 1139	şehrinden	O
Sentence: 1139	pittsburgh	B-toloc.city_name
Sentence: 1139	şehrine	O
Sentence: 1139	en	B-cost_relative
Sentence: 1139	düşük	I-cost_relative
Sentence: 1139	bilet	O
Sentence: 1139	fiyatları	O
Sentence: 1140	Las	B-fromloc.city_name
Sentence: 1140	Vegas'tan	O
Sentence: 1140	New	B-toloc.city_name
Sentence: 1140	York'a	O
Sentence: 1140	kesintisiz	O
Sentence: 1140	bir	O
Sentence: 1140	twa	B-airline_code
Sentence: 1140	ve	B-fromloc.city_name
Sentence: 1140	fare	O
Sentence: 1141	philadelphia	B-fromloc.city_name
Sentence: 1141	den	B-toloc.city_name
Sentence: 1141	denver	I-toloc.city_name
Sentence: 1141	uçağa	O
Sentence: 1141	ihtiyacım	O
Sentence: 1141	var	O
Sentence: 1142	city	O
Sentence: 1142	​​şehrinden	O
Sentence: 1142	cleveland	B-toloc.city_name
Sentence: 1142	şehrine	O
Sentence: 1142	ucuz	O
Sentence: 1142	uçuşlar	O
Sentence: 1142	ve	B-toloc.city_name
Sentence: 1142	fiyat	O
Sentence: 1143	cuma	B-depart_date.day_name
Sentence: 1143	günü	O
Sentence: 1143	washington'dan	B-fromloc.city_name
Sentence: 1143	san	B-toloc.city_name
Sentence: 1143	francisco'ya	O
Sentence: 1143	ilk	B-flight_mod
Sentence: 1143	uçuş	O
Sentence: 1143	nedir	O
Sentence: 1144	lütfen	O
Sentence: 1144	ontario	B-fromloc.city_name
Sentence: 1144	california	B-fromloc.state_name
Sentence: 1144	-	O
Sentence: 1144	orlando	B-toloc.city_name
Sentence: 1144	florida	B-toloc.state_name
Sentence: 1144	uçuşlarını	O
Sentence: 1144	listele	O
Sentence: 1145	united	B-airline_name
Sentence: 1145	havayolları	I-airline_name
Sentence: 1145	kullanarak	O
Sentence: 1145	boston	B-fromloc.city_name
Sentence: 1145	-	O
Sentence: 1145	oaklandland	B-toloc.city_name
Sentence: 1145	arasında	O
Sentence: 1145	günlük	B-flight_days
Sentence: 1145	uçuşları	O
Sentence: 1145	listele	O
Sentence: 1146	philadelphia'ye	B-toloc.city_name
Sentence: 1146	uçan	O
Sentence: 1146	tüm	O
Sentence: 1146	baltimore	B-fromloc.city_name
Sentence: 1146	veya	B-or
Sentence: 1146	denver	B-fromloc.city_name
Sentence: 1146	ya	B-or
Sentence: 1146	da	O
Sentence: 1146	pittsburgh	B-fromloc.city_name
Sentence: 1146	uçuşlarını	O
Sentence: 1146	göster	O
Sentence: 1147	pittsburgh'dan	B-fromloc.city_name
Sentence: 1147	atlanta'ya	B-toloc.city_name
Sentence: 1147	uçmak	O
Sentence: 1147	istiyorum	O
Sentence: 1148	san	B-fromloc.city_name
Sentence: 1148	francisco	I-fromloc.city_name
Sentence: 1148	-	O
Sentence: 1148	boston	B-toloc.city_name
Sentence: 1148	arasındaki	O
Sentence: 1148	bütün	O
Sentence: 1148	uçuşları	O
Sentence: 1148	bir	O
Sentence: 1148	tarife	O
Sentence: 1148	qx	B-fare_basis_code
Sentence: 1148	kodu	O
Sentence: 1148	ile	O
Sentence: 1148	listeleyin	O
Sentence: 1149	Bana	O
Sentence: 1149	hafta	B-flight_mod
Sentence: 1149	içi	I-flight_mod
Sentence: 1149	her	O
Sentence: 1149	gün	O
Sentence: 1149	san	B-fromloc.city_name
Sentence: 1149	francisco	I-fromloc.city_name
Sentence: 1149	şehrinden	O
Sentence: 1149	denver	B-toloc.city_name
Sentence: 1149	uçuşları	O
Sentence: 1149	göster	O
Sentence: 1150	continental	B-airline_name
Sentence: 1150	den	B-fromloc.city_name
Sentence: 1150	denver	I-fromloc.city_name
Sentence: 1150	pittsburgh	B-toloc.city_name
Sentence: 1150	uçuyor	O
Sentence: 1151	Salı	B-arrive_date.day_name
Sentence: 1151	günleri	O
Sentence: 1151	17:	B-arrive_time.time
Sentence: 1151	00'den	O
Sentence: 1151	önce	B-arrive_time.time_relative
Sentence: 1151	los	B-fromloc.city_name
Sentence: 1151	angeles'den	O
Sentence: 1151	pittsburgh'a	B-toloc.city_name
Sentence: 1151	aktarmasız	B-flight_stop
Sentence: 1151	uçuşları	O
Sentence: 1151	listele	O
Sentence: 1152	tüm	O
Sentence: 1152	cuma,	B-depart_date.day_name
Sentence: 1152	san	B-fromloc.city_name
Sentence: 1152	francisco	I-fromloc.city_name
Sentence: 1152	şehrinden	O
Sentence: 1152	pittsburgh	B-toloc.city_name
Sentence: 1152	şehrine	O
Sentence: 1152	tüm	O
Sentence: 1152	uçuşları	O
Sentence: 1152	göster	O
Sentence: 1153	Hangi	O
Sentence: 1153	uçuşların	O
Sentence: 1153	öğle	B-depart_time.time
Sentence: 1153	saatlerinden	O
Sentence: 1153	önce	B-depart_time.time_relative
Sentence: 1153	denver'den	B-fromloc.city_name
Sentence: 1153	ayrıldığını	O
Sentence: 1154	Delta'nın	B-airline_name
Sentence: 1154	bir	O
Sentence: 1154	sınıf	B-fare_basis_code
Sentence: 1154	hizmet	O
Sentence: 1154	kodu	O
Sentence: 1154	ile	O
Sentence: 1154	kaç	O
Sentence: 1154	uçuşu	O
Sentence: 1154	var?	O
Sentence: 1155	kasım	B-depart_date.month_name
Sentence: 1155	on	B-toloc.city_name
Sentence: 1155	boston	I-toloc.city_name
Sentence: 1155	ile	O
Sentence: 1155	san	B-fromloc.city_name
Sentence: 1155	francisco	I-fromloc.city_name
Sentence: 1155	arasındaki	O
Sentence: 1155	tüm	O
Sentence: 1155	uçuşları	O
Sentence: 1155	göster	O
Sentence: 1156	bana	O
Sentence: 1156	dc10	B-aircraft_code
Sentence: 1156	kullanarak	O
Sentence: 1156	san	B-fromloc.city_name
Sentence: 1156	diego	I-fromloc.city_name
Sentence: 1156	-	O
Sentence: 1156	new	B-toloc.city_name
Sentence: 1156	york	I-toloc.city_name
Sentence: 1156	arasındaki	O
Sentence: 1156	tüm	O
Sentence: 1156	uçuşları	O
Sentence: 1156	göster	O
Sentence: 1157	bana	O
Sentence: 1157	sabahları	B-depart_time.period_of_day
Sentence: 1157	atlanta'dan	B-fromloc.city_name
Sentence: 1157	twa	B-airline_code
Sentence: 1157	uçuşlarını	O
Sentence: 1157	göster	O
Sentence: 1158	Bana	O
Sentence: 1158	charlotte	B-fromloc.city_name
Sentence: 1158	ile	O
Sentence: 1158	philadelphia	B-toloc.city_name
Sentence: 1158	arasındaki	O
Sentence: 1158	tüm	O
Sentence: 1158	uçuşları	O
Sentence: 1158	göster	O
Sentence: 1159	charlotte'dan	B-fromloc.city_name
Sentence: 1159	atlanta'ya	B-toloc.city_name
Sentence: 1159	haziran	B-depart_date.month_name
Sentence: 1159	ayında	O
Sentence: 1159	bir	O
Sentence: 1159	uçuş	O
Sentence: 1159	var	O
Sentence: 1159	mı	O
Sentence: 1160	Cleveland'a	B-toloc.city_name
Sentence: 1160	Newark	B-fromloc.city_name
Sentence: 1161	bana	O
Sentence: 1161	san	B-fromloc.city_name
Sentence: 1161	francisco	I-fromloc.city_name
Sentence: 1161	-	O
Sentence: 1161	boston	B-toloc.city_name
Sentence: 1161	uçuşları	O
Sentence: 1161	göster	O
Sentence: 1162	Lütfen	O
Sentence: 1162	boston'dan	B-fromloc.city_name
Sentence: 1162	denver'e	B-toloc.city_name
Sentence: 1162	201	B-flight_number
Sentence: 1162	nolu	O
Sentence: 1162	uçuşun	O
Sentence: 1162	ücretini	O
Sentence: 1162	göster	O
Sentence: 1162	ve	B-toloc.city_name
Sentence: 1162	boston'dan	B-fromloc.city_name
Sentence: 1162	denver'e	B-toloc.city_name
Sentence: 1162	gelen	O
Sentence: 1162	347	O
Sentence: 1162	nolu	O
Sentence: 1162	uçuştan	O
Sentence: 1162	lütfen	O
Sentence: 1163	Ağustos	B-depart_date.month_name
Sentence: 1163	yirmi	B-depart_date.day_number
Sentence: 1163	yedinci	I-depart_date.day_number
Sentence: 1163	akşamı	B-depart_time.period_of_day
Sentence: 1163	san	B-fromloc.city_name
Sentence: 1163	francisco'dan	O
Sentence: 1163	pittsburgh'a	B-toloc.city_name
Sentence: 1163	hangi	O
Sentence: 1163	uçağınız	O
Sentence: 1163	var?	O
Sentence: 1164	boston'dan	B-fromloc.city_name
Sentence: 1164	denver'e	B-toloc.city_name
Sentence: 1164	olan	O
Sentence: 1164	salı	B-depart_date.day_name
Sentence: 1164	günü	O
Sentence: 1164	ekim	B-depart_date.month_name
Sentence: 1164	ayının	O
Sentence: 1164	15.	B-depart_date.day_number
Sentence: 1164	uçuşları	O
Sentence: 1164	nelerdir	O
Sentence: 1165	dallas	O
Sentence: 1165	fort'dan	O
Sentence: 1165	salı	B-depart_date.day_name
Sentence: 1165	günü	O
Sentence: 1165	Boston'a	B-toloc.city_name
Sentence: 1165	uçuş	O
Sentence: 1165	bilgilerini	O
Sentence: 1165	istiyorum	O
Sentence: 1166	newark	B-fromloc.city_name
Sentence: 1166	şehrinden	O
Sentence: 1166	tampa	B-toloc.city_name
Sentence: 1166	şehrine	O
Sentence: 1166	uçuşlar	O
Sentence: 1166	üzerinde	O
Sentence: 1166	hava	O
Sentence: 1167	Bana	O
Sentence: 1167	dallas	B-fromloc.city_name
Sentence: 1167	-	O
Sentence: 1167	atlanta	B-toloc.city_name
Sentence: 1167	uçuşlarını	O
Sentence: 1167	göster	O
Sentence: 1168	dallas'ta	B-city_name
Sentence: 1168	kara	O
Sentence: 1168	taşımacılığı	O
Sentence: 1168	arıyorum	O
Sentence: 1169	Hangi	O
Sentence: 1169	havayolu	O
Sentence: 1169	şirketi	O
Sentence: 1169	için	O
Sentence: 1169	kısaltmasıdır?	O
Sentence: 1170	kasım	B-depart_date.month_name
Sentence: 1170	ayının	O
Sentence: 1170	yedinci	B-depart_date.day_number
Sentence: 1170	günü	O
Sentence: 1170	atlanta'dan	B-fromloc.city_name
Sentence: 1170	san	B-toloc.city_name
Sentence: 1170	francisco'ya	O
Sentence: 1170	uçuş	O
Sentence: 1170	var	O
Sentence: 1170	mı	O
Sentence: 1171	ff	B-airline_code
Sentence: 1171	ne	O
Sentence: 1171	anlama	O
Sentence: 1171	geliyor	O
Sentence: 1172	lütfen	O
Sentence: 1172	akşamları	B-arrive_time.period_of_day
Sentence: 1172	yaklaşık	O
Sentence: 1172	5'de	B-arrive_time.time
Sentence: 1172	kalkan	O
Sentence: 1172	boston	B-fromloc.city_name
Sentence: 1172	ve	O
Sentence: 1172	san	B-toloc.city_name
Sentence: 1172	francisco	I-toloc.city_name
Sentence: 1172	arasındaki	O
Sentence: 1172	aktarmasız	B-flight_stop
Sentence: 1172	uçuşları	O
Sentence: 1172	göster	O
Sentence: 1173	Hangi	O
Sentence: 1173	havayollarının	O
Sentence: 1173	boston'dan	B-fromloc.city_name
Sentence: 1173	philadelphia'ye	B-toloc.city_name
Sentence: 1173	630'dan	B-depart_time.time
Sentence: 1173	önce	B-depart_time.time_relative
Sentence: 1173	ayrılan	O
Sentence: 1173	uçuşları	O
Sentence: 1173	var	O
Sentence: 1174	philadelphia	B-fromloc.city_name
Sentence: 1174	bırakan	O
Sentence: 1174	uçuşlar	O
Sentence: 1174	hakkında	O
Sentence: 1174	cuma	B-depart_date.day_name
Sentence: 1174	günü	O
Sentence: 1174	oakland	B-toloc.city_name
Sentence: 1174	california'ya	B-toloc.state_name
Sentence: 1174	varış	O
Sentence: 1174	hakkında	O
Sentence: 1174	bilgiye	O
Sentence: 1174	ihtiyacım	O
Sentence: 1174	var	O
Sentence: 1175	Montreal	B-fromloc.city_name
Sentence: 1175	şehrinden	O
Sentence: 1175	Las	B-toloc.city_name
Sentence: 1175	Vegas	I-toloc.city_name
Sentence: 1175	şehrine	O
Sentence: 1175	uçuşlar	O
Sentence: 1176	Lütfen	O
Sentence: 1176	hafta	B-flight_mod
Sentence: 1176	içi	I-flight_mod
Sentence: 1176	bir	O
Sentence: 1176	gün	O
Sentence: 1176	pittsburgh	B-fromloc.city_name
Sentence: 1176	-	O
Sentence: 1176	atlanta	B-toloc.city_name
Sentence: 1176	uçuşlarını	O
Sentence: 1176	göster	O
Sentence: 1177	bana	O
Sentence: 1177	çarşamba	B-depart_date.day_name
Sentence: 1177	günü	O
Sentence: 1177	baltimore	B-fromloc.city_name
Sentence: 1177	dan	O
Sentence: 1177	newark'a	B-toloc.city_name
Sentence: 1177	en	B-flight_mod
Sentence: 1177	erken	I-flight_mod
Sentence: 1177	uçuşu	O
Sentence: 1177	göster	O
Sentence: 1178	ağustos	B-depart_date.month_name
Sentence: 1178	onunda	O
Sentence: 1178	bırakarak	O
Sentence: 1178	dallas	B-fromloc.city_name
Sentence: 1178	ve	O
Sentence: 1178	baltimore	B-toloc.city_name
Sentence: 1178	arasında	O
Sentence: 1178	en	B-cost_relative
Sentence: 1178	ucuz	I-cost_relative
Sentence: 1178	otobüs	O
Sentence: 1178	uçuşu	O
Sentence: 1178	nedir	O
Sentence: 1179	cleveland'den	B-fromloc.city_name
Sentence: 1179	Miami'ye	B-toloc.city_name
Sentence: 1179	birinci	B-class_type
Sentence: 1179	sınıf	I-class_type
Sentence: 1179	gidiş-dönüş	B-round_trip
Sentence: 1179	uçak	O
Sentence: 1179	bileti	O
Sentence: 1179	ne	O
Sentence: 1179	kadar?	O
Sentence: 1180	Boston'dan	B-fromloc.city_name
Sentence: 1180	denver'a	B-toloc.city_name
Sentence: 1180	bulabileceğim	O
Sentence: 1180	en	B-cost_relative
Sentence: 1180	ucuz	I-cost_relative
Sentence: 1180	tek	B-round_trip
Sentence: 1180	yön	I-round_trip
Sentence: 1180	biletini	O
Sentence: 1180	bul	O
Sentence: 1180	bana	O
Sentence: 1181	new	B-fromloc.city_name
Sentence: 1181	york'tan	O
Sentence: 1181	montreal	B-toloc.city_name
Sentence: 1181	perşembe'ye	B-depart_date.day_name
Sentence: 1181	altı	B-depart_date.day_number
Sentence: 1181	mayıs	B-depart_date.month_name
Sentence: 1181	öğleden	B-arrive_time.time
Sentence: 1181	önce	B-arrive_time.time_relative
Sentence: 1181	gelen	O
Sentence: 1181	bir	O
Sentence: 1181	uçağa	O
Sentence: 1181	ihtiyacım	O
Sentence: 1181	var	O
Sentence: 1182	San	B-fromloc.city_name
Sentence: 1182	Francisco'dan	O
Sentence: 1182	ayrılıp	O
Sentence: 1182	Boston'a	B-toloc.city_name
Sentence: 1182	herhangi	O
Sentence: 1182	bir	O
Sentence: 1182	gün	O
Sentence: 1182	için	O
Sentence: 1182	gelen	O
Sentence: 1182	uçuşlar	O
Sentence: 1182	hakkında	O
Sentence: 1183	miami	B-fromloc.city_name
Sentence: 1183	-	O
Sentence: 1183	indianapolis	B-toloc.city_name
Sentence: 1183	arası	O
Sentence: 1183	en	B-cost_relative
Sentence: 1183	ucuz	I-cost_relative
Sentence: 1183	uçuş	O
Sentence: 1184	Bana	O
Sentence: 1184	bugün	B-depart_date.today_relative
Sentence: 1184	Boston’dan	B-fromloc.city_name
Sentence: 1184	San	B-toloc.city_name
Sentence: 1184	Francisco’ya	O
Sentence: 1184	uçuyor.	O
Sentence: 1185	haftada	O
Sentence: 1185	bir	O
Sentence: 1185	sabah	O
Sentence: 1185	saat	O
Sentence: 1185	9'da	B-depart_time.time
Sentence: 1185	Boston'dan	B-fromloc.city_name
Sentence: 1185	washington	B-toloc.city_name
Sentence: 1185	dc'e	B-toloc.state_code
Sentence: 1185	ne	O
Sentence: 1185	tür	O
Sentence: 1185	bir	O
Sentence: 1185	uçak	O
Sentence: 1185	kalkar	O
Sentence: 1186	miami	B-fromloc.city_name
Sentence: 1186	-	O
Sentence: 1186	jfk	B-toloc.airport_code
Sentence: 1186	arasındaki	O
Sentence: 1186	tüm	O
Sentence: 1186	uçuşları	O
Sentence: 1186	göster	O
Sentence: 1187	dallas'tan	B-fromloc.city_name
Sentence: 1187	san	B-toloc.city_name
Sentence: 1187	francisco'ya	O
Sentence: 1187	uçmak	O
Sentence: 1187	istiyorum	O
Sentence: 1188	philadelphia	B-city_name
