Sentence #	Word	Tag
Sentence: 1522	paul	B-LOC
Sentence: 1522	10	B-TIME
Sentence: 1522	am	O
Sentence: 1522	sonra	O
Sentence: 1523	denver	B-LOC
Sentence: 1523	-	O
Sentence: 1523	philadelphia	B-LOC
Sentence: 1523	arasında	O
Sentence: 1523	uçuş	O
Sentence: 1523	hakkında	O
Sentence: 1523	bilgi	O
Sentence: 1524	General	B-ORG
Sentence: 1524	Mitchell	I-ORG
Sentence: 1524	uluslararası	O
Sentence: 1524	’	O
Sentence: 1524	na	O
Sentence: 1524	ne	B-ORG
Sentence: 1524	uçuşlar	O
Sentence: 1524	var	O
Sentence: 1525	Charlotte	B-LOC
Sentence: 1525	'a	O
Sentence: 1525	ne	O
Sentence: 1525	uçuşlar	O
Sentence: 1526	ne	O
Sentence: 1526	tür	O
Sentence: 1526	bir	O
Sentence: 1526	uçak	O
Sentence: 1526	m80	B-CODE
Sentence: 1527	pittsburgh	B-LOC
Sentence: 1527	şehrinden	O
Sentence: 1527	los	B-LOC
Sentence: 1527	angeles	I-LOC
Sentence: 1527	şehrine	O
Sentence: 1527	ucuz	O
Sentence: 1527	uçuşlar	O
Sentence: 1528	kara	O
Sentence: 1528	taşımacılığı	O
Sentence: 1528	san	B-LOC
Sentence: 1528	francisco	I-LOC
Sentence: 1529	Hangi	O
Sentence: 1529	havayolları	O
Sentence: 1529	charlotte	B-LOC
Sentence: 1529	ve	O
Sentence: 1529	newark	B-LOC
Sentence: 1529	arasında	O
Sentence: 1529	uçuşları	O
Sentence: 1529	var	O
Sentence: 1530	Lütfen	O
Sentence: 1530	genel	O
Sentence: 1530	mitchell	O
Sentence: 1530	uluslararası	O
Sentence: 1530	için	O
Sentence: 1530	tüm	O
Sentence: 1530	kalkış	O
Sentence: 1530	ve	O
Sentence: 1530	inişleri	O
Sentence: 1530	listele	O
Sentence: 1531	bana	O
Sentence: 1531	denver’den	B-LOC
Sentence: 1531	baltimore’a	B-LOC
Sentence: 1531	gelen	O
Sentence: 1531	uçuşları	O
Sentence: 1531	ver	B-LOC
Sentence: 1532	yedinci	B-DATE
Sentence: 1532	temmuzda	B-DATE
Sentence: 1532	pittsburgh	B-LOC
Sentence: 1532	'a	O
Sentence: 1532	hareket	O
Sentence: 1532	eden	O
Sentence: 1532	saat	O
Sentence: 1532	kaçta	O
Sentence: 1533	Boston’dan	B-LOC
Sentence: 1533	atlanta’ya	B-LOC
Sentence: 1533	öğleden	O
Sentence: 1533	sonra	O
Sentence: 1533	saat	O
Sentence: 1533	18	O
Sentence: 1533	’	O
Sentence: 1533	e	O
Sentence: 1533	kadar	O
Sentence: 1533	Boston’dan	B-LOC
Sentence: 1533	ayrılan	O
Sentence: 1533	bir	O
Sentence: 1533	uçuş	O
Sentence: 1533	var	O
Sentence: 1533	mı	O
Sentence: 1534	philadelphia	B-LOC
Sentence: 1534	den	O
Sentence: 1534	denemek	O
Sentence: 1534	için	O
Sentence: 1534	bir	O
Sentence: 1534	tane	O
Sentence: 1534	var	O
Sentence: 1534	mı	O
Sentence: 1535	atlanta	B-LOC
Sentence: 1535	da	O
Sentence: 1535	bulunan	O
Sentence: 1535	denver	B-LOC
Sentence: 1535	şehrinden	O
Sentence: 1535	pittsburgh	B-LOC
Sentence: 1535	şehrine	O
Sentence: 1535	en	O
Sentence: 1535	ucuz	O
Sentence: 1535	uçuşlar	O
Sentence: 1536	-	O
Sentence: 1536	atlanta	B-LOC
Sentence: 1536	uçak	O
Sentence: 1536	bileti	O
Sentence: 1537	bana	O
Sentence: 1537	new	B-LOC
Sentence: 1537	york	I-LOC
Sentence: 1537	-	O
Sentence: 1537	miami	B-LOC
Sentence: 1537	uçuşları	O
Sentence: 1537	göster	O
Sentence: 1538	San	B-LOC
Sentence: 1538	Diego	O
Sentence: 1538	'ya	O
Sentence: 1538	bir	O
Sentence: 1538	uçuş	O
Sentence: 1538	bulun	O
Sentence: 1538	.	O
Sentence: 1539	Bana	O
Sentence: 1539	dallas	B-LOC
Sentence: 1539	-	O
Sentence: 1539	baltimore	B-LOC
Sentence: 1539	uçuşlarını	O
Sentence: 1539	göster	O
Sentence: 1540	Boston	B-LOC
Sentence: 1540	ve	O
Sentence: 1540	Oakland	B-LOC
Sentence: 1540	arasındaki	O
Sentence: 1540	en	O
Sentence: 1540	ucuz	O
Sentence: 1540	tek	O
Sentence: 1540	yön	O
Sentence: 1540	tarifesi	O
Sentence: 1540	sınırlamaları	O
Sentence: 1540	nelerdir	O
Sentence: 1541	Deltalardan	B-ORG
Sentence: 1541	Dallas’tan	B-LOC
Sentence: 1541	baltimore’a	B-LOC
Sentence: 1541	uçmanın	O
Sentence: 1541	maliyeti	O
Sentence: 1541	ne	O
Sentence: 1541	kadar	O
Sentence: 1542	las	B-LOC
Sentence: 1542	vegas	O
Sentence: 1542	'a	O
Sentence: 1542	aktarmasız	O
Sentence: 1542	uçuş	O
Sentence: 1542	veriyorum	O
Sentence: 1543	430	B-TIME
Sentence: 1543	pm	O
Sentence: 1543	'den	O
Sentence: 1543	sonra	O
Sentence: 1543	başlayan	O
Sentence: 1543	continentaldaki	B-ORG
Sentence: 1543	seattle	B-LOC
Sentence: 1543	kentindeki	O
Sentence: 1543	tüm	O
Sentence: 1543	uçuşları	O
Sentence: 1543	listele	O
Sentence: 1544	şimdi	O
Sentence: 1544	beni	O
Sentence: 1544	denver	B-LOC
Sentence: 1544	'a	O
Sentence: 1544	götür	O
Sentence: 1545	Boston	B-LOC
Sentence: 1545	ve	O
Sentence: 1545	San	B-LOC
Sentence: 1545	Francisco	I-LOC
Sentence: 1545	arasındaki	O
Sentence: 1545	en	O
Sentence: 1545	ucuz	O
Sentence: 1545	gidiş	O
Sentence: 1545	-	O
Sentence: 1545	dönüş	O
Sentence: 1545	ücreti	O
Sentence: 1545	ne	O
Sentence: 1545	kadar	O
Sentence: 1546	denver	B-LOC
Sentence: 1546	den	I-LOC
Sentence: 1546	baltimore	B-LOC
Sentence: 1546	'a	O
Sentence: 1546	günlük	O
Sentence: 1546	uçuşları	O
Sentence: 1546	listele	O
Sentence: 1547	cincinnati	B-LOC
Sentence: 1547	şehrinden	O
Sentence: 1547	los	B-LOC
Sentence: 1547	angeles	I-LOC
Sentence: 1547	şehrine	O
Sentence: 1547	uçuşlar	O
Sentence: 1547	:	O
Sentence: 1547	718	B-TIME
Sentence: 1548	atlanta	B-LOC
Sentence: 1548	üzerinden	O
Sentence: 1548	uçmak	O
Sentence: 1548	istiyorum	O
Sentence: 1549	San	B-LOC
Sentence: 1549	Francisco	O
Sentence: 1549	'dan	O
Sentence: 1550	Charlotte	B-LOC
Sentence: 1550	'a	I-LOC
Sentence: 1550	charlotte	I-LOC
Sentence: 1550	'ye	O
Sentence: 1550	sabahın	O
Sentence: 1550	erken	O
Sentence: 1550	saatlerinde	O
Sentence: 1550	rezervasyon	O
Sentence: 1550	yapmak	O
Sentence: 1550	istiyorum	O
Sentence: 1550	.	O
Sentence: 1551	atlanta	B-LOC
Sentence: 1551	'dan	O
Sentence: 1551	ayrılan	O
Sentence: 1551	Delta	B-ORG
Sentence: 1551	uçuşları	O
Sentence: 1551	var	O
Sentence: 1551	mı	O
Sentence: 1552	Oakland	B-LOC
Sentence: 1552	ile	O
Sentence: 1552	Washington	B-LOC
Sentence: 1552	DC	B-LOC
Sentence: 1552	arası	O
Sentence: 1552	en	O
Sentence: 1552	ucuz	O
Sentence: 1552	uçak	O
Sentence: 1552	bileti	O
Sentence: 1553	yn	O
Sentence: 1553	kodunun	O
Sentence: 1553	anlamı	O
Sentence: 1554	dallas	B-LOC
Sentence: 1554	'a	O
Sentence: 1554	en	O
Sentence: 1554	az	O
Sentence: 1554	bir	O
Sentence: 1554	durağı	O
Sentence: 1554	olan	O
Sentence: 1554	bir	O
Sentence: 1554	uçuş	O
Sentence: 1554	istiyorum	O
Sentence: 1555	detroit	B-LOC
Sentence: 1555	'ten	O
Sentence: 1555	ayrılan	O
Sentence: 1555	ve	O
Sentence: 1555	gelecek	O
Sentence: 1555	çarşamba	B-DATE
Sentence: 1555	akşamı	O
Sentence: 1555	saat	O
Sentence: 1555	7.00	B-TIME
Sentence: 1555	civarında	O
Sentence: 1555	chicago	B-LOC
Sentence: 1555	'ya	O
Sentence: 1555	gelen	O
Sentence: 1555	uçuşlar	O
Sentence: 1555	hangileri	O
Sentence: 1555	?	O
Sentence: 1556	Bana	O
Sentence: 1556	pazar	B-DATE
Sentence: 1556	günü	O
Sentence: 1556	Charlotte	B-LOC
Sentence: 1556	'a	O
Sentence: 1556	bir	O
Sentence: 1556	uçuş	O
Sentence: 1556	ver	O
Sentence: 1557	cincinnati	B-LOC
Sentence: 1557	'de	O
Sentence: 1557	durup	O
Sentence: 1557	akşam	O
Sentence: 1557	yemeği	O
Sentence: 1557	servisi	O
Sentence: 1557	olanları	O
Sentence: 1557	gezmek	O
Sentence: 1557	istiyorum	O
Sentence: 1557	.	O
Sentence: 1558	san	B-LOC
Sentence: 1558	francisco	I-LOC
Sentence: 1558	şehrinden	O
Sentence: 1558	Pazar	B-DATE
Sentence: 1558	günü	O
Sentence: 1558	olan	O
Sentence: 1558	ve	O
Sentence: 1558	pittsburgh	B-LOC
Sentence: 1558	şehrine	O
Sentence: 1558	gelen	O
Sentence: 1558	bütün	O
Sentence: 1558	uçuşları	O
Sentence: 1558	göster	O
Sentence: 1559	hou	B-CODE
Sentence: 1559	ne	O
Sentence: 1559	demek	O
Sentence: 1560	Bana	O
Sentence: 1560	philadelphia	B-LOC
Sentence: 1560	-	O
Sentence: 1560	atlanta	B-LOC
Sentence: 1560	georgia	B-LOC
Sentence: 1560	uçuşlarını	O
Sentence: 1560	göster	O
Sentence: 1561	09:	B-TIME
Sentence: 1561	00	O
Sentence: 1561	'	O
Sentence: 1561	dan	O
Sentence: 1561	önce	O
Sentence: 1561	gelen	O
Sentence: 1561	perşembe	B-DATE
Sentence: 1561	sabahı	O
Sentence: 1561	herhangi	O
Sentence: 1561	bir	O
Sentence: 1561	havaalanından	O
Sentence: 1561	baltimore	B-LOC
Sentence: 1561	'a	O
Sentence: 1561	gelenleri	O
Sentence: 1561	listele	O
Sentence: 1562	Hangi	O
Sentence: 1562	uçuşların	O
Sentence: 1562	müsait	O
Sentence: 1562	olduğu	O
Sentence: 1562	Salı	B-DATE
Sentence: 1562	öğleden	O
Sentence: 1562	sonra	O
Sentence: 1562	Pittsburgh	B-LOC
Sentence: 1562	şehrinden	O
Sentence: 1562	Atlanta	B-LOC
Sentence: 1563	San	B-LOC
Sentence: 1563	Jose	I-LOC
Sentence: 1563	ile	O
Sentence: 1563	Houston	B-LOC
Sentence: 1563	arasındaki	O
Sentence: 1563	en	O
Sentence: 1563	kısa	O
Sentence: 1563	uçuşu	O
Sentence: 1563	listele	O
Sentence: 1564	çarşamba	B-DATE
Sentence: 1564	öğleden	O
Sentence: 1564	sonra	O
Sentence: 1564	ve	O
Sentence: 1564	perşembe	B-DATE
Sentence: 1564	sabahları	O
Sentence: 1564	Boston	B-LOC
Sentence: 1564	'a	O
Sentence: 1564	uçuşları	O
Sentence: 1564	listele	O
Sentence: 1565	Bana	O
Sentence: 1565	baltimore	B-LOC
Sentence: 1565	şehrinden	O
Sentence: 1565	dallas	B-LOC
Sentence: 1565	şehrine	O
Sentence: 1565	uçuşları	O
Sentence: 1565	göster	O
Sentence: 1566	Ağustos’ta	B-DATE
Sentence: 1566	pittsburgh’dan	B-LOC
Sentence: 1566	baltimore’e	B-LOC
Sentence: 1566	gelen	O
Sentence: 1566	uçuşları	O
Sentence: 1566	listeler	O
Sentence: 1566	.	O
Sentence: 1567	pittsburgh’un	B-LOC
Sentence: 1567	philadelphia’ya	B-LOC
Sentence: 1567	ekonomik	O
Sentence: 1567	ücretlerini	O
Sentence: 1567	görmek	O
Sentence: 1567	isterim	O
Sentence: 1568	seattle	B-LOC
Sentence: 1568	'a	O
Sentence: 1568	giden	O
Sentence: 1568	uçuş	O
Sentence: 1568	nedir	O
Sentence: 1569	Bana	O
Sentence: 1569	Indianapolis	B-LOC
Sentence: 1569	-	O
Sentence: 1569	Houston	B-LOC
Sentence: 1569	uçuşları	O
Sentence: 1569	hakkında	O
Sentence: 1569	bilgi	O
Sentence: 1569	verin	O
Sentence: 1570	saat	O
Sentence: 1570	12'den	B-TIME
Sentence: 1570	sonra	O
Sentence: 1570	cumartesi	B-DATE
Sentence: 1570	günü	O
Sentence: 1570	kalkan	O
Sentence: 1570	denver	B-LOC
Sentence: 1570	'den	O
Sentence: 1570	ayrılma	O
Sentence: 1570	ve	B-LOC
Sentence: 1570	orlando	B-LOC
Sentence: 1570	'ya	O
Sentence: 1570	varışları	O
Sentence: 1570	listele	O
Sentence: 1571	San	B-LOC
Sentence: 1571	Francisco	O
Sentence: 1571	'dan	O
Sentence: 1571	hareket	O
Sentence: 1571	eden	O
Sentence: 1571	ve	O
Sentence: 1571	akşamları	O
Sentence: 1571	yedinci	B-DATE
Sentence: 1571	kasım	B-DATE
Sentence: 1571	ayındaki	O
Sentence: 1571	oakland	B-LOC
Sentence: 1571	ülkesine	O
Sentence: 1571	gelen	O
Sentence: 1571	bir	O
Sentence: 1571	uçuş	O
Sentence: 1571	var	O
Sentence: 1571	mı	O
Sentence: 1571	?	O
Sentence: 1572	New	B-LOC
Sentence: 1572	York	O
Sentence: 1572	'tan	O
Sentence: 1572	Miami	B-LOC
Sentence: 1572	'ye	O
Sentence: 1572	gidiş	O
Sentence: 1572	dönüş	O
Sentence: 1572	tüm	O
Sentence: 1572	uçuşları	O
Sentence: 1572	466	B-MONEY
Sentence: 1572	dolardan	O
Sentence: 1572	daha	O
Sentence: 1572	düşük	O
Sentence: 1572	maliyetli	O
Sentence: 1572	bana	O
Sentence: 1573	Boston	B-LOC
Sentence: 1573	ve	O
Sentence: 1573	Pittsburgh	B-LOC
Sentence: 1573	arasındaki	O
Sentence: 1573	günlük	O
Sentence: 1573	uçuş	O
Sentence: 1573	programını	O
Sentence: 1573	göster	O
Sentence: 1574	Dallas	B-LOC
Sentence: 1574	-	O
Sentence: 1574	Pittsburgh	B-LOC
Sentence: 1574	gidiş	O
Sentence: 1574	dönüş	O
Sentence: 1574	bir	O
Sentence: 1574	yolculuk	O
Sentence: 1574	için	O
Sentence: 1574	seyahat	O
Sentence: 1574	düzenlemeleri	O
Sentence: 1574	bulun	O
Sentence: 1575	ertesi	O
Sentence: 1575	pazartesi	B-DATE
Sentence: 1575	günü	O
Sentence: 1575	10’dan	B-TIME
Sentence: 1575	önce	O
Sentence: 1575	fort	O
Sentence: 1575	’	O
Sentence: 1575	a	O
Sentence: 1575	ulaşan	O
Sentence: 1575	pittsburgh’ı	B-LOC
Sentence: 1575	terk	O
Sentence: 1575	eden	O
Sentence: 1575	bir	O
Sentence: 1575	uçağa	O
Sentence: 1575	ihtiyacım	O
Sentence: 1575	var	O
Sentence: 1575	.	O
Sentence: 1576	memphis	B-LOC
Sentence: 1576	-	O
Sentence: 1576	las	B-LOC
Sentence: 1576	vegas	I-LOC
Sentence: 1576	uçuşlarını	O
Sentence: 1576	göster	O
Sentence: 1577	akşamları	O
Sentence: 1577	san	B-LOC
Sentence: 1577	francisco	O
Sentence: 1577	'ya	O
Sentence: 1577	kalkan	O
Sentence: 1577	iki	O
Sentence: 1577	Amerikan	O
Sentence: 1577	havayolu	O
Sentence: 1577	uçuşu	O
Sentence: 1577	nedir	O
Sentence: 1577	?	O
Sentence: 1578	hangi	O
Sentence: 1578	havayolları	O
Sentence: 1578	pittsburgh	B-LOC
Sentence: 1578	hizmet	O
Sentence: 1578	veriyor	O
Sentence: 1579	kansas	B-LOC
Sentence: 1579	city	O
Sentence: 1579	şehrine	O
Sentence: 1579	seattle	B-LOC
Sentence: 1579	uçak	O
Sentence: 1579	bileti	O
Sentence: 1580	San	B-LOC
Sentence: 1580	Francisco	O
Sentence: 1580	'ya	O
Sentence: 1580	uçmak	O
Sentence: 1580	istiyorum	O
Sentence: 1580	.	O
Sentence: 1581	bana	O
Sentence: 1581	miami	B-LOC
Sentence: 1581	-	O
Sentence: 1581	new	B-LOC
Sentence: 1581	york	I-LOC
Sentence: 1581	arasındaki	O
Sentence: 1581	tüm	O
Sentence: 1581	uçuşları	O
Sentence: 1581	göster	O
Sentence: 1582	atlanta	B-LOC
Sentence: 1582	havaalanından	O
Sentence: 1582	şehir	O
Sentence: 1582	merkezine	O
Sentence: 1582	ne	O
Sentence: 1582	karayolu	O
Sentence: 1582	taşımacılığı	O
Sentence: 1582	var	O
Sentence: 1583	Milwaukee	B-LOC
Sentence: 1583	'ye	O
Sentence: 1583	hangi	O
Sentence: 1583	uçuşlar	O
Sentence: 1583	var	O
Sentence: 1583	?	O
Sentence: 1584	ilk	O
Sentence: 1584	önce	O
Sentence: 1584	marttondan	B-DATE
Sentence: 1584	dallas	B-LOC
Sentence: 1584	'a	O
Sentence: 1584	ilk	O
Sentence: 1584	uçuşta	O
Sentence: 1584	ilk	O
Sentence: 1584	martı	B-DATE
Sentence: 1584	houstondan	B-LOC
Sentence: 1584	dallas	B-LOC
Sentence: 1584	'a	O
Sentence: 1584	ilk	O
Sentence: 1584	uçuşta	O
Sentence: 1584	istiyorum	O
Sentence: 1585	atlanta	B-LOC
Sentence: 1585	den	B-LOC
Sentence: 1585	bir	O
Sentence: 1585	uçuş	O
Sentence: 1585	için	O
Sentence: 1585	denver	B-LOC
Sentence: 1585	uçuş	O
Sentence: 1585	hakkında	O
Sentence: 1585	bilgi	O
Sentence: 1585	istiyorum	O
Sentence: 1586	san	B-LOC
Sentence: 1586	francisco	O
Sentence: 1586	'dan	O
Sentence: 1586	denver	B-LOC
Sentence: 1586	'e	O
Sentence: 1586	ya	O
Sentence: 1586	yirmi	B-DATE
Sentence: 1586	üçüncüsü	O
Sentence: 1586	çarşamba	B-DATE
Sentence: 1586	ya	O
Sentence: 1586	da	O
Sentence: 1586	yirmi	B-DATE
Sentence: 1586	dördüncü	I-DATE
Sentence: 1586	perşembe	B-DATE
Sentence: 1586	günlerini	O
Sentence: 1586	göster	O
Sentence: 1587	ayrıca	O
Sentence: 1587	pittsburgh	B-LOC
Sentence: 1587	-	O
Sentence: 1587	atlanta	B-LOC
Sentence: 1587	uçuşlarının	O
Sentence: 1587	bir	O
Sentence: 1587	listesini	O
Sentence: 1587	görmek	O
Sentence: 1587	isterim	O
Sentence: 1588	kansas	B-LOC
Sentence: 1588	city	O
Sentence: 1588	şehrinden	O
Sentence: 1588	cleveland	B-LOC
Sentence: 1588	şehrine	O
Sentence: 1588	Çarşamba	B-DATE
Sentence: 1588	5:00	B-TIME
Sentence: 1588	önce	O
Sentence: 1588	gelen	O
Sentence: 1588	uçuşlar	O
Sentence: 1589	Bana	O
Sentence: 1589	pittsburgh	B-LOC
Sentence: 1589	-	O
Sentence: 1589	philadelphia	B-LOC
Sentence: 1589	arası	O
Sentence: 1589	uçuşları	O
Sentence: 1589	göster	O
Sentence: 1590	Boston	B-LOC
Sentence: 1590	ve	O
Sentence: 1590	DC	B-LOC
Sentence: 1590	arasındaki	O
Sentence: 1590	hava	O
Sentence: 1590	uçuşlarının	O
Sentence: 1590	listesini	O
Sentence: 1590	bize	O
Sentence: 1590	göster	O
Sentence: 1591	washington	B-LOC
Sentence: 1591	dc	B-LOC
Sentence: 1591	kalkış	O
Sentence: 1591	columbus	B-LOC
Sentence: 1591	varış	O
Sentence: 1591	havayolları	O
Sentence: 1592	united	B-ORG
Sentence: 1592	havayolları	I-ORG
Sentence: 1592	ağustos	B-DATE
Sentence: 1592	ile	O
Sentence: 1592	ondördüncü	O
Sentence: 1592	arasındaki	O
Sentence: 1592	baltimore	B-LOC
Sentence: 1592	ve	B-LOC
Sentence: 1592	denver	I-LOC
Sentence: 1592	arasındaki	O
Sentence: 1592	uçuşlar	O
Sentence: 1592	nelerdir	O
Sentence: 1592	?	O
Sentence: 1593	san	B-LOC
Sentence: 1593	francisco	O
Sentence: 1593	'dan	O
Sentence: 1593	pittsburgh	B-LOC
Sentence: 1593	'a	O
Sentence: 1593	en	O
Sentence: 1593	az	B-DATE
Sentence: 1593	pahalı	O
Sentence: 1593	olan	O
Sentence: 1593	birinci	O
Sentence: 1593	sınıf	O
Sentence: 1593	ücret	O
Sentence: 1593	olan	O
Sentence: 1593	en	O
Sentence: 1593	ucuz	O
Sentence: 1593	biletin	O
Sentence: 1593	uçuş	O
Sentence: 1593	numarası	O
Sentence: 1593	ve	O
Sentence: 1593	saatini	O
Sentence: 1593	8:	B-TIME
Sentence: 1593	00	O
Sentence: 1593	'	O
Sentence: 1593	den	O
Sentence: 1593	sonra	O
Sentence: 1593	pazartesi	B-DATE
Sentence: 1593	gecesi	O
Sentence: 1593	sonra	O
Sentence: 1593	istiyorum	O
Sentence: 1593	.	O
Sentence: 1594	san	B-LOC
Sentence: 1594	francisco	O
Sentence: 1594	'ya	O
Sentence: 1594	dallas	B-LOC
Sentence: 1594	'ta	O
Sentence: 1594	bir	O
Sentence: 1594	mola	O
Sentence: 1594	ile	O
Sentence: 1594	uçmak	O
Sentence: 1594	istiyorum	O
Sentence: 1595	Amerikan	O
Sentence: 1595	uçuşlarında	O
Sentence: 1595	phoenix	B-LOC
Sentence: 1595	'ten	O
Sentence: 1595	hangi	O
Sentence: 1595	uçuşlar	O
Sentence: 1596	Amerikan	B-ORG
Sentence: 1596	uçuşları	O
Sentence: 1597	Hangi	O
Sentence: 1597	havayolları	O
Sentence: 1597	washington	B-LOC
Sentence: 1597	'a	O
Sentence: 1597	uçuyor	O
Sentence: 1598	baltimore	B-LOC
Sentence: 1598	'a	O
Sentence: 1598	ilk	O
Sentence: 1598	sabahın	O
Sentence: 1598	erken	O
Sentence: 1598	saatlerinde	O
Sentence: 1598	seyahat	O
Sentence: 1598	etmek	O
Sentence: 1598	istiyorum	O
Sentence: 1599	beşinci	B-DATE
Sentence: 1599	haziran	B-DATE
Sentence: 1599	ayında	O
Sentence: 1599	seattle	B-LOC
Sentence: 1599	'a	O
Sentence: 1599	olan	O
Sentence: 1599	bağlantıları	O
Sentence: 1599	ne	O
Sentence: 1600	New	B-LOC
Sentence: 1600	York	I-LOC
Sentence: 1600	City	O
Sentence: 1600	'den	O
Sentence: 1600	Las	B-LOC
Sentence: 1600	Vegas	O
Sentence: 1600	'a	O
Sentence: 1600	Uçuşlar	O
Sentence: 1600	Neler	O
Sentence: 1600	?	O
Sentence: 1601	bana	O
Sentence: 1601	karayolu	O
Sentence: 1601	taşımacılığını	O
Sentence: 1601	göster	O
Sentence: 1602	denver	B-LOC
Sentence: 1602	ve	I-LOC
Sentence: 1602	san	B-LOC
Sentence: 1602	francisco	I-LOC
Sentence: 1602	arasında	O
Sentence: 1602	saat	O
Sentence: 1602	19:	O
Sentence: 1602	00	O
Sentence: 1602	'	O
Sentence: 1602	dan	O
Sentence: 1602	sonra	O
Sentence: 1602	mevcut	O
Sentence: 1602	uçuşlar	O
Sentence: 1602	nelerdir	O
Sentence: 1602	?	O
Sentence: 1603	washington	B-LOC
Sentence: 1603	san	B-LOC
Sentence: 1603	francisco	O
Sentence: 1603	'ye	O
Sentence: 1603	Amerikan	B-ORG
Sentence: 1603	havayollarında	O
Sentence: 1603	en	O
Sentence: 1603	erken	O
Sentence: 1603	uçuş	O
Sentence: 1604	bana	O
Sentence: 1604	love	B-ORG
Sentence: 1604	fieldna	O
Sentence: 1604	gelen	O
Sentence: 1604	uçuşları	O
Sentence: 1604	göster	O
Sentence: 1605	philadelphia	B-LOC
Sentence: 1605	'de	O
Sentence: 1605	limuzin	O
Sentence: 1605	servisinin	O
Sentence: 1605	maliyeti	O
Sentence: 1605	nedir	O
Sentence: 1606	denver	B-LOC
Sentence: 1606	da	O
Sentence: 1606	araç	O
Sentence: 1606	kiralama	O
Sentence: 1606	hakkında	O
Sentence: 1606	ne	O
Sentence: 1606	biliyorsun	O
Sentence: 1607	pittsburgh	B-LOC
Sentence: 1607	'a	O
Sentence: 1607	giden	O
Sentence: 1607	en	O
Sentence: 1607	erken	O
Sentence: 1607	uçuş	O
Sentence: 1607	ne	O
Sentence: 1607	denver	B-LOC
Sentence: 1608	bana	O
Sentence: 1608	baltimore	B-LOC
Sentence: 1608	şehrinden	O
Sentence: 1608	philadelphia	B-LOC
Sentence: 1608	şehrine	O
Sentence: 1608	uçuşları	O
Sentence: 1608	göster	O
Sentence: 1609	bilgiye	O
Sentence: 1609	ihtiyacım	O
Sentence: 1609	var	O
Sentence: 1609	lütfen	O
Sentence: 1609	washington	B-LOC
Sentence: 1609	dc	B-LOC
Sentence: 1609	san	B-LOC
Sentence: 1609	francisco	I-LOC
Sentence: 1609	california	B-LOC
Sentence: 1609	'dan	O
Sentence: 1609	bir	O
Sentence: 1609	uçuşta	O
Sentence: 1610	Bana	O
Sentence: 1610	16:	B-TIME
Sentence: 1610	00	O
Sentence: 1610	'	O
Sentence: 1610	dan	O
Sentence: 1610	sonra	O
Sentence: 1610	San	B-LOC
Sentence: 1610	Francisco	O
Sentence: 1610	'dan	O
Sentence: 1610	Denver	B-LOC
Sentence: 1610	'e	O
Sentence: 1610	uçuşları	O
Sentence: 1610	göster	O
Sentence: 1611	qx	O
Sentence: 1611	kodunun	O
Sentence: 1611	anlamı	O
Sentence: 1611	nedir	O
Sentence: 1612	bana	O
Sentence: 1612	San	B-LOC
Sentence: 1612	Diego	O
Sentence: 1612	'dan	O
Sentence: 1612	Miami	B-LOC
Sentence: 1612	'ye	O
Sentence: 1612	durmadan	O
Sentence: 1612	giden	O
Sentence: 1612	tek	O
Sentence: 1612	yolu	O
Sentence: 1612	göster	O
Sentence: 1612	.	O
Sentence: 1613	ücret	O
Sentence: 1613	kodu	O
Sentence: 1613	h	O
Sentence: 1613	nedir	O
Sentence: 1614	united	B-ORG
Sentence: 1614	havayollarının	O
Sentence: 1614	çarşamba	B-DATE
Sentence: 1614	günleri	O
Sentence: 1614	san	B-LOC
Sentence: 1614	francisco	O
Sentence: 1614	'dan	O
Sentence: 1614	boston	B-LOC
Sentence: 1614	'a	O
Sentence: 1614	uçmasını	O
Sentence: 1614	istiyorum	O
Sentence: 1615	baltimore	B-LOC
Sentence: 1615	-	O
Sentence: 1615	atlanta	B-LOC
Sentence: 1615	arasındaki	O
Sentence: 1615	tüm	O
Sentence: 1615	uçuşlar	O
Sentence: 1615	öğleden	O
Sentence: 1615	sonraları	O
Sentence: 1615	1	B-LOC
Sentence: 1615	ve	O
Sentence: 1615	3	O
Sentence: 1615	arasında	O
Sentence: 1616	dallas`dan	B-LOC
Sentence: 1616	baltimore’a	B-LOC
Sentence: 1616	ücretler	O
Sentence: 1617	New	B-LOC
Sentence: 1617	York	O
Sentence: 1617	'tan	O
Sentence: 1617	Los	B-LOC
Sentence: 1617	Angeles	O
Sentence: 1617	'a	O
Sentence: 1617	milwaukee	B-LOC
Sentence: 1617	ile	O
Sentence: 1617	kaç	O
Sentence: 1617	havayolu	O
Sentence: 1617	uçuyor	O
Sentence: 1618	Los	B-LOC
Sentence: 1618	Angeles	I-LOC
Sentence: 1618	şehrinden	O
Sentence: 1618	Houston	B-LOC
Sentence: 1618	şehrine	O
Sentence: 1618	ucuz	O
Sentence: 1618	uçuşlar	O
Sentence: 1618	1026	B-TIME
Sentence: 1619	balina	O
Sentence: 1619	den	B-LOC
Sentence: 1619	san	B-LOC
Sentence: 1619	francisco	I-LOC
Sentence: 1619	'	O
Sentence: 1619	ya	O
Sentence: 1619	twa	B-CODE
Sentence: 1619	denver	B-LOC
Sentence: 1619	de	I-LOC
Sentence: 1619	durdurulan	O
Sentence: 1619	bir	O
Sentence: 1619	uçuş	O
Sentence: 1619	var	O
Sentence: 1619	mı	O
Sentence: 1620	charlotte	B-LOC
Sentence: 1620	'e	O
